"EID","label","type","X","Y","status"
36831,"Stag Lake","Lake",-124.65,54.033333,"ADOPTED"
36832,"Stag Rock","Rock",-130.083333,53.85,"ADOPTED"
36833,"Fort Stager","Fort",-127.683333,55.35,"RECORDED"
36834,"Staghorn Creek","Creek",-125.6,49.091667,"ADOPTED"
36835,"Stagleap Creek","Creek",-117.166667,49.016667,"ADOPTED"
36836,"Stagleap Park","Provincial Park",-117.05,49.05,"ADOPTED"
36837,"Stagnant Glacier","Glacier",-125.05,57.866667,"ADOPTED"
36838,"Stagoo Creek","Creek",-129.733333,55.283333,"ADOPTED"
36839,"Stagoo River","River",-129.733333,55.283333,"RESCINDED"
36840,"Staines Island","Island",-123.283333,48.45,"ADOPTED"
36841,"Staines Point","Point",-123.3,48.4,"ADOPTED"
36842,"Stair Creek","Creek",-129.083333,53.733333,"ADOPTED"
36843,"Stair Lakes","Lakes",-116.341667,49.866667,"ADOPTED"
36844,"Staircase Glacier","Glacier",-122.613333,49.846667,"ADOPTED"
36845,"Staircase Glacier","Glacier",-137.55,59.3,"ADOPTED"
36846,"Stairway Peak","Peak",-116.666667,51.783333,"ADOPTED"
36847,"Staiyahanny IR 8","Indian Reserve",-121.55,50.066667,"ADOPTED"
36848,"Stakawus Creek","Creek",-123.766667,50.066667,"ADOPTED"
36849,"Stake Lake","Lake",-120.475,50.515278,"ADOPTED"
36850,"Stake Mountain","Mountain",-130.05,58.75,"ADOPTED"
36851,"Stake-McConnell Lakes Recreation Area","Provincial Recreation Area",-120.45,50.522222,"RESCINDED"
36852,"Staki Bay","Bay",-131.366667,52.25,"ADOPTED"
36853,"Staki Point","Point",-131.35,52.233333,"ADOPTED"
36854,"Staley Lake","Lake",-120.9,51.533333,"ADOPTED"
36855,"Stalhalam Glacier","Glacier",-123.802778,50.941667,"ADOPTED"
36856,"Mount Stalin","Mount",-124.75,58.283333,"RESCINDED"
36857,"Stalk Creek","Creek",-127.5,57.066667,"ADOPTED"
36858,"Stalk Lakes","Lakes",-127.616667,57.116667,"ADOPTED"
36859,"Stalk Peak","Peak",-127.716667,57.133333,"ADOPTED"
36860,"Stalker Creek","Creek",-129.902778,54.583333,"ADOPTED"
36861,"Stalkungi Cove","Cove",-131.75,52.766667,"ADOPTED"
36862,"Stalkungi Point","Point",-131.75,52.766667,"ADOPTED"
36863,"Stalo Peak","Peak",-122.633333,49.733333,"ADOPTED"
36864,"Stamp Falls","Falls",-124.916667,49.333333,"ADOPTED"
36865,"Stamp Falls Park","Provincial Park",-124.916667,49.333333,"RESCINDED"
36866,"Stamp Narrows","Narrows",-124.816667,49.183333,"ADOPTED"
36867,"Stamp Point","Point",-124.833333,49.216667,"ADOPTED"
36868,"Stamp River","River",-124.883333,49.3,"ADOPTED"
36869,"Stamp River Money's Pool Park","Provincial Park",-124.95,49.358333,"RESCINDED"
36870,"Stamp River Park","Provincial Park",-124.933333,49.344444,"ADOPTED"
36871,"Mount Stamp","Mount",-125.983333,50.716667,"ADOPTED"
36872,"Standard Basin","Basin",-118.333333,51.4375,"ADOPTED"
36873,"Standard Creek","Creek",-122.65,50.7,"ADOPTED"
36874,"Standard Creek","Creek",-118.216667,51.483333,"ADOPTED"
36875,"Standard Creek","Creek",-131.2,52.316667,"ADOPTED"
36876,"Standard Creek","Creek",-130.083333,54.033333,"ADOPTED"
36877,"Standard Peak","Peak",-118.266667,51.383333,"ADOPTED"
36878,"Standard Ridge","Ridge",-122.583333,50.683333,"ADOPTED"
36879,"Standfast Creek","Creek",-117.883333,50.916667,"ADOPTED"
36880,"Standish Hump","Ridge",-115.783333,51.066667,"ADOPTED"
36881,"Standish Ridge","Ridge",-115.783333,51.066667,"RESCINDED"
36882,"Stanford Creek","Creek",-122.35,49.816667,"ADOPTED"
36883,"Stanford Hill","Hill",-123.2,48.733333,"ADOPTED"
36884,"Stanford Range","Range",-115.766667,50.5,"ADOPTED"
36885,"Stanhope Creek","Creek",-119.116667,49.133333,"ADOPTED"
36886,"Staniforth Bank","Bank",-128.816667,53.583333,"ADOPTED"
36887,"Staniforth Point","Point",-128.816667,53.566667,"ADOPTED"
36888,"Stanislas Creek","Creek",-122.066667,59.883333,"ADOPTED"
36889,"Stanley","Locality",-121.716667,53.033333,"ADOPTED"
36890,"Mount Stanley Baldwin","Mount",-119.616667,52.816667,"ADOPTED"
36891,"Stanley Beach","Beach",-124.85,48.666667,"ADOPTED"
36892,"Stanley Creek","Creek",-136.85,59.916667,"ADOPTED"
36893,"Stanley Creek","Creek",-124.033333,48.833333,"ADOPTED"
36894,"Stanley Creek","Creek",-116.066667,51.2,"ADOPTED"
36895,"Stanley Creek","Creek",-118.916667,49.983333,"ADOPTED"
36896,"Stanley Creek","Creek",-121.439444,55.672222,"ADOPTED"
36897,"Stanley Creek","Creek",-132.683333,53.983333,"ADOPTED"
36898,"Stanley Creek","Creek",-116.766667,50.1,"ADOPTED"
36899,"Stanley Glacier","Glacier",-117.943333,52.135,"ADOPTED"
36900,"Stanley Lake","Lake",-132.216667,53.283333,"ADOPTED"
36901,"Stanley Park","Municipal Park",-123.141667,49.3,"RECORDED"
36902,"Stanley Park National Historic Site","National Historic Site",-123.141667,49.3,"ADOPTED"
36903,"Stanley Peak","Peak",-123.716667,50.833333,"ADOPTED"
36904,"Stanley Peak","Peak",-116.05,51.166667,"ADOPTED"
36905,"Stanley Point","Point",-123.316667,48.816667,"ADOPTED"
36906,"Stanley Smith Glacier","Glacier",-123.833333,50.883333,"ADOPTED"
36907,"Stanley Spur","Spur",-117.95,49.533333,"RESCINDED"
36908,"Mount Stanley","Mount",-126.933333,50.883333,"ADOPTED"
36909,"Mount Stanley","Mount",-117.933333,52.15,"ADOPTED"
36910,"Mount Stanley","Mount",-117.95,49.533333,"ADOPTED"
36911,"Stannard Creek","Creek",-129.266667,52.733333,"ADOPTED"
36912,"Stanner Creek","Creek",-125.4,59.583333,"ADOPTED"
36913,"Stanolind Creek","Creek",-123.066667,59.208333,"ADOPTED"
36914,"Stanovan","Station",-123,49.283333,"RESCINDED"
36915,"Stansung Islets","Islets",-131.6,52.733333,"ADOPTED"
36916,"Stanton Creek","Creek",-125.55,51.1,"ADOPTED"
36917,"Stanton Lake","Lake",-126.6,53.966667,"ADOPTED"
36918,"Stanton Peak","Peak",-123.816667,48.966667,"ADOPTED"
36919,"Mount Stanton","Mount",-125.233333,51.066667,"ADOPTED"
36920,"Stapledon Creek","Creek",-129.95,54.2,"ADOPTED"
36921,"Stapledon Island","Island",-130.283333,54.2,"ADOPTED"
36922,"Mount Stapler","Mount",-133.633333,58.833333,"ADOPTED"
36923,"Staples Creek","Creek",-115.65,49.916667,"ADOPTED"
36924,"Staples Creek","Creek",-115.95,49.566667,"ADOPTED"
36925,"Staples Island","Island",-127.516667,50.883333,"ADOPTED"
36926,"Staples Islet","Islet",-127.116667,50.766667,"ADOPTED"
36927,"Staples Islets","Islets",-127.116667,50.766667,"RESCINDED"
36928,"Stapleton Point","Point",-128.366667,52.35,"ADOPTED"
36929,"Mount Stapleton","Mount",-132.316667,53.25,"ADOPTED"
36930,"Staqoo IR 22","Indian Reserve",-129.733333,55.283333,"RESCINDED"
36931,"Star Creek","Creek",-117.35,49.466667,"RESCINDED"
36932,"Star Creek","Creek",-128.766667,54.683333,"ADOPTED"
36933,"Star Creek","Creek",-118.45,50.516667,"ADOPTED"
36934,"Star Group Creek","Creek",-121.083333,49.116667,"ADOPTED"
36935,"Star Island","Island",-128.516667,52.566667,"ADOPTED"
36936,"Star Islets","Islets",-126.683333,50.6,"ADOPTED"
36937,"Star Lake","Lake",-120.166667,51.65,"ADOPTED"
36938,"Star Lake","Lake",-121.4,52.283333,"RESCINDED"
36939,"Star Lake","Lake",-126.033333,49.75,"ADOPTED"
36940,"Star Lake","Lake",-125.9,53.85,"ADOPTED"
36941,"Star Lake","Lake",-127.05,53.816667,"RESCINDED"
36942,"Star Mountain","Mountain",-122.533333,50.666667,"ADOPTED"
36943,"Star Point","Point",-124.95,48.966667,"ADOPTED"
36944,"Star Rock","Rock",-126.866667,50.85,"ADOPTED"
36945,"Starbaby Creek","Creek",-122.683333,53.933333,"ADOPTED"
36946,"Starbird Glacier","Glacier",-116.683333,50.45,"ADOPTED"
36947,"Starbird Pass","Pass",-116.683333,50.433333,"ADOPTED"
36948,"Starbird Ridge","Ridge",-116.383333,50.6,"ADOPTED"
36949,"Starboat Cove","Cove",-123.266667,49.333333,"ADOPTED"
36950,"Starfish Creek","Creek",-122.033333,55.95,"ADOPTED"
36951,"Starfish Island","Island",-128.116667,51.683333,"ADOPTED"
36952,"Starfish Ledge","Ledge",-128.116667,51.683333,"ADOPTED"
36953,"Stark Creek","Creek",-116.416667,50.333333,"ADOPTED"
36954,"Stark Creek","Creek",-123.916667,49.066667,"ADOPTED"
36955,"Stark Creek","Creek",-129.483333,55.633333,"ADOPTED"
36956,"Stark Islet","Islet",-129.75,55.416667,"ADOPTED"
36957,"Stark Lakes","Lakes",-123.95,49.083333,"ADOPTED"
36958,"Stark Point","Point",-130.05,53.616667,"ADOPTED"
36959,"Starks","Railway Point",-123.916667,49.116667,"ADOPTED"
36960,"Starlight Reef","Reef",-125.483333,48.883333,"ADOPTED"
36961,"Starlight Reefs","Reefs",-125.483333,48.883333,"RESCINDED"
36962,"Starlike Lake","Lake",-121.4,52.283333,"ADOPTED"
36963,"Starling Creek","Creek",-128.616667,56.4,"ADOPTED"
36964,"Starling Point","Point",-126.233333,49.4,"ADOPTED"
36965,"Starr Basin","Basin",-127.516667,54.466667,"ADOPTED"
36966,"Starr Creek","Creek",-127.35,54.383333,"ADOPTED"
36967,"Starret Lake","Lake",-125.433333,54.716667,"ADOPTED"
36968,"Start Island","Island",-126.683333,50.683333,"ADOPTED"
36969,"Start Point","Point",-130.216667,54.801389,"ADOPTED"
36970,"Start Point","Point",-127.933333,52.083333,"ADOPTED"
36971,"Starvation Creek","Creek",-114.316667,49,"ADOPTED"
36972,"Starvation Lake","Lake",-114.2,49.016667,"ADOPTED"
36973,"Starvation Lake","Lake",-123.166667,49.9,"ADOPTED"
36974,"Starvation Peak","Peak",-114.266667,49.033333,"ADOPTED"
36975,"Stashtavalentha Creek","Creek",-119.583333,49.133333,"RESCINDED"
36976,"State Creek","Creek",-118.816667,49.533333,"ADOPTED"
36977,"State Lake","Lake",-118.85,49.583333,"ADOPTED"
36978,"Statham Point","Point",-125.533333,50.516667,"ADOPTED"
36979,"Station Creek","Creek",-127.65,55.25,"ADOPTED"
36980,"Station Island","Island",-124.833333,50.083333,"ADOPTED"
36981,"Statlu Creek","Creek",-122,49.35,"ADOPTED"
36982,"Statlu Lake","Lake",-122.066667,49.516667,"ADOPTED"
36983,"Staubert Lake","Lake",-117.65,50.666667,"ADOPTED"
36984,"Staunton Shoal","Shoal",-127.8,51.3,"ADOPTED"
36985,"Stave Falls","Community",-122.35,49.216667,"ADOPTED"
36986,"Stave Glacier","Glacier",-122.54,49.77,"ADOPTED"
36987,"Stave Lake","Lake",-122.3,49.366667,"ADOPTED"
36988,"Stave Peak","Peak",-122.616667,49.783333,"ADOPTED"
36989,"Stave River","River",-122.416667,49.166667,"ADOPTED"
36990,"Stawamus Chief Mountain","Mountain",-123.138889,49.683333,"ADOPTED"
36991,"Stawamus Chief Park","Provincial Park",-123.133333,49.683333,"ADOPTED"
36992,"Stawamus IR 24","Indian Reserve",-123.15,49.683333,"ADOPTED"
36993,"Stawamus Lake","Lake",-123.05,49.6,"ADOPTED"
36994,"Stawamus River","River",-123.15,49.683333,"ADOPTED"
36995,"Stayaway Creek","Creek",-132.533333,58.966667,"ADOPTED"
36996,"Ste. Croix Creek","Creek",-128.333333,54.7,"ADOPTED"
36997,"Ste. Croix Rock","Rock",-130.8,53.95,"ADOPTED"
36998,"Ste. Marie Lake","Lake",-122.35,53.733333,"ADOPTED"
36999,"Mount Steacie","Mount",-134.5,59.15,"ADOPTED"
37000,"Steamboat","Locality",-123.716667,58.683333,"ADOPTED"
37001,"Steamboat Bay","Bay",-118.983333,51.216667,"ADOPTED"
37002,"Steamboat Bay","Bay",-126.8,50.933333,"ADOPTED"
37003,"Steamboat Creek","Creek",-123.483333,58.833333,"ADOPTED"
37004,"Steamboat Island","Island",-119.1,50.816667,"ADOPTED"
37005,"Steamboat Island","Island",-122.066667,55.966667,"RESCINDED"
37006,"Steamboat Lake","Lake",-121.816667,51.85,"ADOPTED"
37007,"Steamboat Lake","Lake",-116.283333,50.75,"ADOPTED"
37008,"Steamboat Mountain","Mountain",-133.5,59.766667,"ADOPTED"
37009,"Steamboat Mountain","Mountain",-123.9,58.7,"ADOPTED"
37010,"Steamboat Mountain","Mountain",-116.216667,50.7,"ADOPTED"
37011,"Steamboat Mountain","Mountain",-125.420833,49.219444,"ADOPTED"
37012,"Steamboat Point","Point",-130.1,58.8,"ADOPTED"
37013,"Steamboat Rapids","Rapids",-118.216667,51.033333,"ADOPTED"
37014,"Steamboat Rock","Rock",-123.466667,49.466667,"RESCINDED"
37015,"Steamer Cove","Cove",-126.183333,49.383333,"ADOPTED"
37016,"Steamer Creek","Creek",-126.183333,49.366667,"ADOPTED"
37017,"Steamer Mountain","Mountain",-126.15,49.366667,"ADOPTED"
37018,"Steamer Passage","Passage",-130.3,54.7,"ADOPTED"
37019,"Steamer Point","Point",-126.8,49.883333,"ADOPTED"
37020,"Stearns Creek","Creek",-125.65,54.2,"ADOPTED"
37021,"Mount Stearns","Mount",-123.383333,57.016667,"ADOPTED"
37022,"Mount Steckel","Mount",-130.05,54.05,"ADOPTED"
37023,"Stedman Lake","Lake",-120.683333,49.716667,"ADOPTED"
37024,"The Steeds","Peaks",-116.584722,50.077778,"ADOPTED"
37025,"Steel Creek","Creek",-132.933333,53.7,"ADOPTED"
37026,"Steel Point","Point",-128.7,53.816667,"ADOPTED"
37027,"Steele","Town",-115.633333,49.616667,"RESCINDED"
37028,"Steele Creek","Creek",-126.866667,50.283333,"ADOPTED"
37029,"Steele Creek","Creek",-125.283333,56.033333,"ADOPTED"
37030,"Steele Lake","Lake",-123.366667,54.216667,"ADOPTED"
37031,"Steele Lake","Lake",-126.766667,50.3,"ADOPTED"
37032,"Steele Reefs","Reefs",-127.883333,50.3,"ADOPTED"
37033,"Steele Rock","Rock",-129.366667,52.466667,"ADOPTED"
37034,"Mount Steele","Mount",-123.6,49.6,"ADOPTED"
37035,"Steelhead","Community",-122.316667,49.233333,"ADOPTED"
37036,"Steelhead Creek","Creek",-122.35,49.233333,"ADOPTED"
37037,"Steelhead Park","Provincial Park",-120.868056,50.752778,"ADOPTED"
37038,"Steelhead Point","Point",-123.633333,49.666667,"ADOPTED"
37039,"Mount Steenhoff","Mount",-117.666667,50.466667,"ADOPTED"
37040,"Steep Bluff","Bluff",-123.5,49.4,"ADOPTED"
37041,"Steep Canyon Creek","Creek",-128.266667,55.666667,"ADOPTED"
37042,"Steep Creek","Creek",-122.8,50.883333,"ADOPTED"
37043,"Steep Creek","Creek",-118.933333,49.216667,"ADOPTED"
37044,"Steep Creek","Creek",-116.55,51.166667,"ADOPTED"
37045,"Steep Head","Head",-126.183333,50.666667,"ADOPTED"
37046,"Steep Island","Island",-125.25,50.083333,"ADOPTED"
37047,"Steep Island","Island",-126.583333,50.733333,"RESCINDED"
37048,"Steep Islet","Islet",-126.583333,50.733333,"ADOPTED"
37049,"Steep Point","Point",-126.566667,50.833333,"ADOPTED"
37050,"Steep Point","Point",-132.25,53.2,"RESCINDED"
37051,"Steep Point","Point",-126.266667,50.533333,"RESCINDED"
37052,"Steeple Mountain","Mountain",-125.75,49.333333,"RESCINDED"
37053,"Steeple Mountain","Mountain",-116.788889,49.256944,"ADOPTED"
37054,"The Steeples Mountains","Mountains",-115.416667,49.55,"RESCINDED"
37055,"The Steeples","Mountains",-115.416667,49.55,"ADOPTED"
37056,"The Steeples","Peaks",-117.05,50.833333,"ADOPTED"
37057,"Steeprock Creek","Creek",-120,55.233333,"ADOPTED"
37058,"Steer Lake","Lake",-120.166667,49.983333,"ADOPTED"
37059,"Steeves Creek","Creek",-118.866667,49.35,"ADOPTED"
37060,"Stefak Lake","Lake",-126.8,57.066667,"RESCINDED"
37061,"Steffens Creek","Creek",-120.85,50.233333,"ADOPTED"
37062,"Stefiuk Lake","Lake",-124.316667,53.55,"ADOPTED"
37063,"Stegosaur Ridge","Ridge",-118.083333,51.892222,"ADOPTED"
37064,"Steiger Lake","Lake",-120.340278,51.584722,"ADOPTED"
37065,"Steilta Islets","Islets",-132.4,53.633333,"ADOPTED"
37066,"Stein Lake","Lake",-122.183333,50.166667,"ADOPTED"
37067,"Stein Mountain","Mountain",-121.766667,50.333333,"ADOPTED"
37068,"Stein River","River",-121.633333,50.283333,"ADOPTED"
37069,"Stein Valley Nlaka'pamux Heritage Park","Provincial Park",-122.033333,50.266667,"REINSTATED"
37070,"Stein Valley Park","Provincial Park",-122.033333,50.266667,"RESCINDED"
37071,"Steinbok Peak","Peak",-121.25,49.65,"ADOPTED"
37072,"Steinhoe Creek","Creek",-128.55,54.533333,"ADOPTED"
37073,"Stelck Ridge","Ridge",-122.75,56.133333,"ADOPTED"
37074,"Stelkuz Creek","Creek",-125.5,57.233333,"ADOPTED"
37075,"Stelkuz Lake","Lake",-125.533333,57.25,"ADOPTED"
37076,"Stella Creek","Creek",-129.733333,53.633333,"ADOPTED"
37077,"Stella Lake","Lake",-125.516667,50.283333,"ADOPTED"
37078,"Stellako","Community",-124.9,54.066667,"ADOPTED"
37079,"Stellako River","River",-124.883333,54.05,"ADOPTED"
37080,"Stellaquo (Stella) IR 1","Indian Reserve",-124.916667,54.05,"ADOPTED"
37081,"Stellaquo IR 5","Indian Reserve",-124.916667,54.05,"RESCINDED"
37082,"Stemwinder Mountain","Mountain",-120.1,49.383333,"ADOPTED"
37083,"Stemwinder Park","Provincial Park",-120.133333,49.366667,"ADOPTED"
37084,"Stener Creek","Creek",-126.516667,52.4,"ADOPTED"
37085,"Stenhouse Shoal","Shoal",-130.933333,54.333333,"ADOPTED"
37086,"Stenson Creek","Creek",-117.166667,50.05,"ADOPTED"
37087,"Stenson Creek","Creek",-115.1,50.133333,"ADOPTED"
37088,"Stenstrom Creek","Creek",-128.666667,55.233333,"ADOPTED"
37089,"Stephanie Creek","Creek",-121.95,53.45,"ADOPTED"
37090,"Stephen","Railway Point",-116.283333,51.45,"ADOPTED"
37091,"Stephen Creek","Creek",-119.35,50.533333,"ADOPTED"
37092,"Stephen Gulch","Gulch",-121.716667,53.166667,"ADOPTED"
37093,"Stephen Lake","Lake",-121.8,53.383333,"ADOPTED"
37094,"Stephen Nelson Lake","Lake",-129.65,53.383333,"ADOPTED"
37095,"Stephen Peak","Peak",-127.883333,56.466667,"ADOPTED"
37096,"Stephen Rocks","Rocks",-130.166667,53.566667,"ADOPTED"
37097,"Mount Stephen","Mount",-116.433333,51.4,"ADOPTED"
37098,"Stephens Creek","Creek",-128.533333,55.75,"ADOPTED"
37099,"Stephens Creek","Creek",-127.566667,50.6,"ADOPTED"
37100,"Stephens Island","Island",-130.766667,54.166667,"ADOPTED"
37101,"Stephens Lake","Lake",-128.583333,55.783333,"ADOPTED"
37102,"Stephens Lakes","Lakes",-119.880556,50.458333,"ADOPTED"
37103,"Stephens Narrows","Narrows",-129.65,53.333333,"ADOPTED"
37104,"Stephens Passage","Passage",-130.633333,54.133333,"ADOPTED"
37105,"Stephens Point","Point",-129.266667,53.4,"ADOPTED"
37106,"Mount Stephens","Mount",-128.85,56.15,"ADOPTED"
37107,"Mount Stephens","Mount",-126.666667,50.966667,"ADOPTED"
37108,"Mount Stephens","Mount",-130.666667,54.133333,"ADOPTED"
37109,"Port Stephens","Port",-129.65,53.333333,"ADOPTED"
37110,"Stephenson Creek","Creek",-122.566667,49.366667,"ADOPTED"
37111,"Stephenson Creek","Creek",-133.183333,59.466667,"ADOPTED"
37112,"Stephenson Island","Island",-126.816667,50.583333,"RESCINDED"
37113,"Stephenson Islet","Islet",-126.816667,50.583333,"ADOPTED"
37114,"Stephenson Lake","Lake",-121.25,51.666667,"ADOPTED"
37115,"Stephenson Point","Point",-125.366667,50.133333,"ADOPTED"
37116,"Mount Stephenson","Mount",-122.3,55.416667,"ADOPTED"
37117,"Stephney Creek","Creek",-117.666667,50.866667,"ADOPTED"
37118,"Stepney","Station",-119.133333,50.5,"RESCINDED"
37119,"Stepp Creek","Creek",-127.4,53.933333,"ADOPTED"
37120,"Stepp Lake","Lake",-127.333333,53.95,"ADOPTED"
37121,"Mount Stepp","Mount",-126.445833,52.5625,"ADOPTED"
37122,"Steppe Creek","Creek",-118.933333,53.183333,"ADOPTED"
37123,"Steppe Glacier","Glacier",-119,53.166667,"ADOPTED"
37124,"Stepped Creek","Creek",-124.883333,58.466667,"ADOPTED"
37125,"Steppenwolf Mountain","Mountain",-125.433333,51.316667,"ADOPTED"
37126,"Stequmwhulpa IR 5","Indian Reserve",-119.6,50.85,"ADOPTED"
37127,"Sterling Creek","Creek",-128.85,54.966667,"ADOPTED"
37128,"Sterling Creek","Creek",-131.783333,57.033333,"ADOPTED"
37129,"Stern Creek","Creek",-124.85,54.1,"ADOPTED"
37130,"Stern Lake","Lake",-124.9,54.133333,"ADOPTED"
37131,"Sterrett Island","Island",-126.158333,54.933333,"ADOPTED"
37132,"Sterritt Creek","Creek",-127.666667,55.5,"ADOPTED"
37133,"Stevan IR 4","Indian Reserve",-124.916667,54.8,"ADOPTED"
37134,"Steve Creek","Creek",-122.7,49.683333,"ADOPTED"
37135,"Steve Creek","Creek",-133.2,58.966667,"ADOPTED"
37136,"Steven Creek","Creek",-122.691667,55.433333,"ADOPTED"
37137,"Steven Creek","Creek",-120.283333,49.433333,"ADOPTED"
37138,"Stevens Creek","Creek",-117.183333,50.766667,"ADOPTED"
37139,"Stevens Creek","Creek",-118.083333,50.083333,"ADOPTED"
37140,"Stevens Creek","Creek",-121.754167,53.777778,"ADOPTED"
37141,"Stevens Gulch","Gulch",-121.4,53.016667,"ADOPTED"
37142,"Stevens Gulch","Gulch",-121.716667,53.166667,"RESCINDED"
37143,"Stevens Island","Island",-127.533333,51,"ADOPTED"
37144,"Stevens Lakes","Lakes",-119.766667,51.983333,"ADOPTED"
37145,"Stevens Passage","Passage",-124.4,49.483333,"ADOPTED"
37146,"Stevens Peak","Peak",-126.45,49.85,"ADOPTED"
37147,"Stevens Point","Point",-129.983333,54.983333,"ADOPTED"
37148,"Stevens Rocks","Rocks",-127.666667,51.516667,"ADOPTED"
37149,"Mount Stevens","Mount",-115.566667,49.833333,"ADOPTED"
37150,"Mount Stevens","Mount",-128.85,56.15,"RESCINDED"
37151,"Stevenson Cove","Cove",-131.65,52.566667,"ADOPTED"
37152,"Stevenson Creek","Creek",-123.95,56.35,"ADOPTED"
37153,"Stevenson Creek","Creek",-120.55,49.4,"ADOPTED"
37154,"Stevenson Creek","Creek",-118.966667,49.916667,"ADOPTED"
37155,"Stevenson Lake","Lake",-120.566667,49.416667,"ADOPTED"
37156,"Mount Stevenson","Mount",-121.15,52.666667,"ADOPTED"
37157,"Mount Stevenson","Mount",-129.883333,56.066667,"RESCINDED"
37158,"Steveston","Community",-123.183333,49.133333,"ADOPTED"
37159,"Steveston Bar","Bar",-123.183333,49.116667,"ADOPTED"
37160,"Steveston Bend","Bend",-123.233333,49.133333,"ADOPTED"
37161,"Steveston Island","Island",-123.166667,49.116667,"ADOPTED"
37162,"Steward Creek","Creek",-127.9,54.466667,"ADOPTED"
37163,"Steward Creek","Creek",-119.533333,49.5,"ADOPTED"
37164,"Stewardson Inlet","Locality",-126.316667,49.416667,"ADOPTED"
37165,"Stewardson Inlet","Inlet",-126.3,49.433333,"ADOPTED"
37166,"Stewart","District Municipality",-129.983333,55.933333,"ADOPTED"
37167,"Stewart Bay","Bay",-125.516667,48.933333,"RESCINDED"
37168,"Stewart Bay","Bay",-132.166667,53.683333,"ADOPTED"
37169,"Stewart Creek","Creek",-121.583333,53.183333,"ADOPTED"
37170,"Stewart Creek","Creek",-117.233333,49.316667,"ADOPTED"
37171,"Stewart Creek","Creek",-118.25,49.1,"ADOPTED"
37172,"Stewart Creek","Creek",-121.233333,55.833333,"ADOPTED"
37173,"Stewart Glacier","Glacier",-121.61,49.168333,"ADOPTED"
37174,"Stewart Inlet","Inlet",-128.116667,51.883333,"ADOPTED"
37175,"Stewart Lake","Lake",-125.55,52.133333,"ADOPTED"
37176,"Stewart Lake","Lake",-121.166667,55.966667,"ADOPTED"
37177,"Stewart Lake","Lake",-126,50.05,"ADOPTED"
37178,"Stewart Narrows","Narrows",-129.25,53.4,"ADOPTED"
37179,"Stewart Passage","Passage",-130.416667,53.433333,"ADOPTED"
37180,"Stewart Peak","Peak",-121.616667,49.166667,"ADOPTED"
37181,"Stewart Point","Point",-127.583333,50.583333,"ADOPTED"
37182,"Stewart Slough","Slough",-122.033333,49.083333,"ADOPTED"
37183,"Mount Stewart","Mount",-117.516667,49.483333,"ADOPTED"
37184,"Mount Stewart","Mount",-130.25,54.233333,"ADOPTED"
37185,"Stewartson Creek","Creek",-118.85,49.466667,"ADOPTED"
37186,"Stewbomb Creek","Creek",-130.5,57.416667,"ADOPTED"
37187,"Stick Island","Island",-127.8,50.916667,"ADOPTED"
37188,"Stick Lake","Lake",-126.5,52.9,"ADOPTED"
37189,"Stick Lake","Lake",-121.55,51.030556,"ADOPTED"
37190,"Stick Pass Mountain","Mountain",-126.65,52.9,"ADOPTED"
37191,"Stick Point","Point",-130.15,54.983333,"ADOPTED"
37192,"The Stickle","Peak",-117.883333,51.733333,"ADOPTED"
37193,"Stickleback Ridge","Ridge",-131.233333,57.509722,"ADOPTED"
37194,"Stikelan Creek","Creek",-124.4,51.466667,"ADOPTED"
37195,"Stikelan Glacier","Glacier",-124.35,51.283333,"ADOPTED"
37196,"Stikelan Pass","Pass",-124.283333,51.433333,"ADOPTED"
37197,"Stikelan Point","Point",-124.2,51.416667,"ADOPTED"
37198,"Stikine","Locality",-131.8,56.7,"ADOPTED"
37199,"Stikine Mountains","Mountains",-129,59,"RESCINDED"
37200,"Stikine Plateau","Plateau",-129.883333,58.383333,"ADOPTED"
37201,"Stikine Ranges","Ranges",-129,59,"ADOPTED"
37202,"Stikine River","River",-131.833333,56.65,"ADOPTED"
37203,"Stikine River Hot Springs","Hotsprings / Hot Springs",-131.756944,56.830556,"ADOPTED"
37204,"Stikine River IR 7","Indian Reserve",-131.173611,57.893056,"ADOPTED"
37205,"Stikine River Park","Provincial Park",-129.5,57.916667,"ADOPTED"
37206,"Stikine River Recreation Area","Provincial Recreation Area",-129.5,57.916667,"RESCINDED"
37207,"Stikyadin Lake","Lake",-127.65,55.25,"RESCINDED"
37208,"Stikyadin Mountains","Mountains",-127.65,55.25,"RESCINDED"
37209,"Stiletto Mountain","Mountain",-125.183333,51.383333,"RESCINDED"
37210,"Stiletto Peak","Peak",-125.183333,51.383333,"ADOPTED"
37211,"Stilique Bay","Bay",-132.383333,53.616667,"ADOPTED"
37212,"Still Creek","Railway Point",-123.033333,49.266667,"ADOPTED"
37213,"Still Creek","Creek",-122.95,49.25,"ADOPTED"
37214,"The Still","Peak",-121.6,49.166667,"ADOPTED"
37215,"Stillwater","Community",-124.3,49.766667,"ADOPTED"
37216,"Stillwater","Locality",-119.95,52.05,"ADOPTED"
37217,"Stillwater Bay","Bay",-124.316667,49.766667,"ADOPTED"
37218,"Stillwater Flats","Locality",-119.316667,51.783333,"RECORDED"
37219,"Stillwater Lake","Lake",-121.2,52.283333,"ADOPTED"
37220,"Stillwater Lake","Lake",-125.766667,52.333333,"ADOPTED"
37221,"Stilly Glacier","Glacier",-124.366667,51.166667,"ADOPTED"
37222,"Stimpson Point","Point",-126.216667,50.5,"ADOPTED"
